consumo_kwh,uso_horario_pico,cantidad_equipos,tipo_inmueble,horas_alto_consumo,categoria,region
503,True,13,Departamento,9,Ineficiente,Centro
394,True,10,Departamento,11,Ineficiente,Centro
437,True,8,Casa,4,Ineficiente,Centro
441,False,9,Casa,7,Moderado,Norte
614,False,17,Casa,8,Ineficiente,Centro
474,True,11,Casa,7,Moderado,Centro
441,False,11,Casa,4,Moderado,Centro
733,False,20,Casa,10,Moderado,Norte
565,True,16,Casa,5,Ineficiente,Centro
322,False,9,Departamento,3,Moderado,Centro
362,False,5,Departamento,10,Ineficiente,Norte
440,True,11,Departamento,4,Moderado,Norte
667,False,17,Casa,7,Moderado,Sur
520,True,14,Departamento,6,Ineficiente,Sur
400,True,12,Departamento,3,Ineficiente,Centro
304,False,10,Departamento,2,Moderado,Centro
327,False,6,Departamento,10,Ineficiente,Centro
443,False,14,Departamento,4,Moderado,Sur
579,True,15,Casa,8,Ineficiente,Centro
599,False,16,Casa,10,Moderado,Centro
529,True,13,Departamento,10,Ineficiente,Norte
348,True,5,Departamento,11,Ineficiente,Centro
526,True,12,Departamento,7,Ineficiente,Sur
683,True,20,Casa,9,Ineficiente,Centro
702,True,19,Casa,10,Ineficiente,Centro
650,True,16,Casa,4,Ineficiente,Norte
368,False,9,Departamento,7,Ineficiente,Centro
554,False,14,Casa,6,Moderado,Centro
695,False,23,Casa,8,Moderado,Centro
636,True,12,Casa,8,Ineficiente,Sur
639,False,17,Casa,10,Ineficiente,Norte
189,False,4,Departamento,2,Eficiente,Centro
392,True,6,Departamento,7,Ineficiente,Sur
283,False,7,Departamento,6,Moderado,Centro
619,True,18,Casa,5,Ineficiente,Centro
444,True,10,Departamento,11,Ineficiente,Centro
586,True,9,Casa,12,Ineficiente,Sur
257,False,4,Departamento,2,Moderado,Norte
621,False,17,Casa,5,Moderado,Sur
526,True,8,Casa,11,Ineficiente,Centro
513,True,10,Departamento,12,Ineficiente,Norte
323,False,7,Departamento,8,Moderado,Centro
694,False,24,Casa,5,Moderado,Centro
341,True,10,Departamento,2,Moderado,Centro
664,True,14,Casa,11,Ineficiente,Centro
735,False,24,Casa,2,Moderado,Sur
489,True,10,Casa,2,Moderado,Norte
791,True,23,Casa,12,Ineficiente,Centro
590,True,12,Casa,11,Ineficiente,Centro
426,False,8,Casa,6,Moderado,Centro
531,False,11,Casa,8,Ineficiente,Centro
396,True,7,Departamento,10,Ineficiente,Norte
657,True,16,Casa,9,Ineficiente,Centro
353,True,8,Departamento,3,Ineficiente,Centro
637,True,15,Casa,10,Ineficiente,Norte
476,True,12,Departamento,5,Ineficiente,Sur
752,True,19,Casa,11,Ineficiente,Sur
543,True,8,Casa,12,Ineficiente,Centro
704,True,22,Casa,6,Ineficiente,Centro
574,False,13,Casa,12,Ineficiente,Centro
612,True,17,Casa,6,Moderado,Centro
439,True,12,Departamento,5,Ineficiente,Centro
306,True,4,Departamento,7,Ineficiente,Centro
394,True,10,Departamento,2,Moderado,Norte
351,True,7,Departamento,3,Moderado,Norte
701,True,19,Casa,5,Ineficiente,Norte
734,True,22,Casa,5,Ineficiente,Norte
687,True,14,Casa,9,Ineficiente,Norte
547,False,11,Casa,10,Moderado,Sur
549,True,16,Casa,5,Moderado,Centro
737,True,23,Casa,7,Moderado,Norte
568,False,20,Casa,5,Moderado,Centro
534,False,11,Casa,5,Eficiente,Sur
554,True,14,Departamento,12,Ineficiente,Centro
412,False,9,Departamento,10,Ineficiente,Centro
734,True,22,Casa,5,Ineficiente,Sur
274,False,4,Departamento,7,Ineficiente,Centro
356,True,5,Departamento,10,Ineficiente,Centro
522,False,15,Casa,4,Moderado,Centro
743,False,24,Casa,8,Moderado,Centro
754,True,24,Casa,8,Ineficiente,Centro
260,False,4,Departamento,2,Moderado,Centro
520,True,11,Departamento,12,Ineficiente,Centro
429,True,9,Casa,3,Moderado,Centro
491,True,9,Casa,6,Ineficiente,Norte
651,False,17,Casa,9,Ineficiente,Norte
513,True,10,Casa,7,Ineficiente,Centro
697,True,15,Casa,8,Ineficiente,Sur
397,True,13,Departamento,4,Moderado,Centro
434,True,11,Departamento,7,Ineficiente,Centro
460,True,13,Departamento,10,Ineficiente,Centro
378,False,10,Departamento,4,Moderado,Norte
437,False,12,Departamento,7,Moderado,Norte
767,True,21,Casa,8,Ineficiente,Centro
290,True,4,Departamento,6,Ineficiente,Norte
685,True,13,Casa,11,Ineficiente,Norte
372,True,9,Departamento,9,Ineficiente,Centro
737,True,21,Casa,9,Moderado,Norte
439,True,14,Departamento,7,Ineficiente,Centro
707,True,20,Casa,8,Ineficiente,Centro
443,True,10,Casa,4,Moderado,Centro
622,False,20,Casa,8,Moderado,Centro
463,False,9,Casa,8,Moderado,Centro
432,True,12,Departamento,5,Ineficiente,Centro
466,False,13,Departamento,11,Ineficiente,Centro
630,True,15,Casa,5,Ineficiente,Sur
747,False,23,Casa,4,Moderado,Norte
555,False,10,Casa,11,Moderado,Norte
736,False,20,Casa,8,Moderado,Sur
518,True,11,Casa,6,Ineficiente,Centro
327,True,9,Departamento,4,Moderado,Centro
738,True,22,Casa,7,Ineficiente,Centro
784,True,24,Casa,7,Ineficiente,Norte
632,True,17,Casa,7,Ineficiente,Centro
432,True,8,Casa,3,Moderado,Centro
529,False,13,Casa,12,Moderado,Centro
452,True,12,Departamento,11,Ineficiente,Centro
615,True,14,Casa,8,Ineficiente,Centro
684,True,20,Casa,8,Ineficiente,Centro
761,True,20,Casa,11,Ineficiente,Norte
741,True,24,Casa,5,Ineficiente,Centro
523,True,8,Casa,12,Ineficiente,Centro
365,True,7,Departamento,7,Ineficiente,Centro
419,True,12,Departamento,5,Moderado,Centro
727,True,21,Casa,5,Ineficiente,Norte
455,True,8,Casa,7,Ineficiente,Centro
738,False,23,Casa,10,Ineficiente,Centro
714,True,17,Casa,8,Ineficiente,Norte
319,False,11,Departamento,3,Moderado,Centro
431,True,10,Departamento,7,Ineficiente,Centro
603,True,16,Casa,6,Ineficiente,Centro
725,True,21,Casa,7,Ineficiente,Centro
554,True,11,Casa,9,Ineficiente,Centro
546,True,13,Departamento,9,Ineficiente,Sur
453,True,14,Departamento,4,Ineficiente,Centro
635,True,10,Casa,10,Ineficiente,Sur
646,True,14,Casa,7,Ineficiente,Sur
463,False,12,Departamento,8,Moderado,Norte
490,False,10,Casa,10,Ineficiente,Centro
542,True,9,Casa,8,Ineficiente,Centro
849,True,22,Casa,11,Ineficiente,Sur
518,True,14,Departamento,10,Ineficiente,Centro
721,True,22,Casa,2,Moderado,Sur
680,False,24,Casa,2,Moderado,Centro
249,True,4,Departamento,4,Ineficiente,Centro
756,True,22,Casa,10,Ineficiente,Norte
652,True,19,Casa,2,Moderado,Norte
523,False,15,Casa,2,Moderado,Centro
558,True,9,Casa,6,Ineficiente,Norte
418,True,6,Departamento,9,Ineficiente,Sur
493,False,12,Casa,3,Moderado,Norte
461,True,8,Casa,5,Ineficiente,Centro
520,True,11,Casa,7,Ineficiente,Centro
352,False,12,Departamento,2,Moderado,Centro
436,True,13,Departamento,5,Ineficiente,Centro
609,False,18,Casa,5,Moderado,Centro
783,True,20,Casa,10,Ineficiente,Norte
541,True,12,Departamento,10,Ineficiente,Norte
530,False,14,Casa,7,Ineficiente,Centro
373,True,4,Departamento,9,Ineficiente,Centro
388,False,8,Departamento,11,Ineficiente,Centro
382,False,12,Departamento,5,Moderado,Centro
609,True,14,Casa,11,Ineficiente,Centro
719,False,23,Casa,9,Moderado,Centro
298,False,6,Departamento,4,Moderado,Norte
423,True,9,Casa,3,Moderado,Centro
795,True,23,Casa,7,Ineficiente,Sur
362,True,5,Departamento,6,Ineficiente,Sur
344,True,5,Departamento,9,Ineficiente,Centro
404,True,10,Casa,2,Moderado,Centro
643,True,11,Casa,12,Ineficiente,Sur
709,True,19,Casa,11,Ineficiente,Centro
322,True,5,Departamento,4,Ineficiente,Norte
522,True,12,Departamento,8,Ineficiente,Norte
662,True,13,Casa,11,Ineficiente,Centro
687,True,17,Casa,5,Moderado,Sur
291,False,5,Departamento,11,Ineficiente,Centro
582,True,13,Casa,6,Ineficiente,Norte
641,True,13,Casa,9,Ineficiente,Norte
379,True,11,Departamento,2,Ineficiente,Centro
551,True,11,Casa,2,Moderado,Sur
364,True,7,Departamento,8,Ineficiente,Centro
580,False,15,Casa,10,Ineficiente,Centro
640,True,14,Casa,5,Moderado,Norte
377,False,6,Departamento,9,Moderado,Sur
711,True,20,Casa,11,Ineficiente,Centro
367,True,5,Departamento,8,Ineficiente,Centro
360,False,9,Casa,3,Moderado,Centro
490,False,17,Casa,6,Moderado,Centro
784,True,20,Casa,10,Ineficiente,Norte
666,False,18,Casa,10,Moderado,Centro
703,True,20,Casa,4,Ineficiente,Norte
527,False,12,Casa,12,Ineficiente,Centro
471,True,10,Casa,4,Ineficiente,Centro
589,False,20,Casa,3,Eficiente,Centro
443,True,12,Departamento,8,Ineficiente,Centro
372,True,6,Departamento,7,Ineficiente,Centro
311,False,7,Departamento,6,Moderado,Norte
582,True,13,Casa,8,Ineficiente,Centro
622,True,16,Casa,5,Ineficiente,Centro
334,True,6,Departamento,6,Ineficiente,Centro
681,False,15,Casa,10,Ineficiente,Sur
718,False,20,Casa,12,Ineficiente,Centro
488,False,11,Departamento,10,Ineficiente,Sur
331,False,9,Departamento,5,Moderado,Centro
564,True,10,Casa,7,Ineficiente,Norte
505,True,13,Casa,3,Moderado,Centro
286,True,7,Departamento,4,Moderado,Centro
784,True,22,Casa,10,Ineficiente,Centro
460,True,9,Departamento,7,Ineficiente,Norte
409,True,5,Departamento,9,Ineficiente,Sur
423,True,6,Departamento,12,Ineficiente,Norte
581,False,16,Casa,6,Moderado,Sur
577,True,13,Casa,3,Ineficiente,Sur
414,False,14,Departamento,8,Moderado,Centro
272,False,7,Departamento,7,Moderado,Centro
369,False,7,Departamento,12,Ineficiente,Centro
420,False,8,Casa,3,Eficiente,Sur
751,True,23,Casa,7,Ineficiente,Centro
429,True,10,Departamento,9,Ineficiente,Centro
324,False,12,Departamento,2,Eficiente,Centro
366,True,8,Departamento,5,Ineficiente,Sur
174,False,4,Departamento,2,Eficiente,Centro
440,True,10,Casa,3,Moderado,Centro
300,True,9,Departamento,2,Moderado,Centro
442,True,9,Departamento,7,Ineficiente,Sur
747,False,24,Casa,12,Ineficiente,Centro
453,False,13,Departamento,7,Moderado,Norte
374,False,8,Casa,2,Eficiente,Centro
551,False,14,Casa,5,Moderado,Sur
377,True,9,Departamento,5,Ineficiente,Centro
630,True,14,Casa,9,Ineficiente,Sur
620,False,18,Casa,7,Moderado,Norte
656,True,21,Casa,3,Ineficiente,Centro
694,True,20,Casa,6,Ineficiente,Centro
674,True,16,Casa,5,Moderado,Sur
745,True,16,Casa,11,Ineficiente,Norte
462,False,14,Departamento,5,Moderado,Sur
691,True,19,Casa,9,Ineficiente,Centro
592,False,17,Casa,6,Moderado,Norte
450,False,13,Casa,4,Moderado,Centro
426,True,8,Departamento,11,Ineficiente,Centro
573,True,16,Casa,5,Moderado,Centro
401,True,9,Departamento,2,Ineficiente,Norte
349,False,9,Departamento,7,Moderado,Norte
469,True,6,Departamento,12,Ineficiente,Sur
823,True,24,Casa,11,Ineficiente,Norte
247,False,6,Departamento,5,Moderado,Centro
612,True,15,Casa,7,Ineficiente,Centro
317,False,11,Departamento,3,Eficiente,Centro
339,False,10,Departamento,6,Moderado,Centro
674,True,17,Casa,12,Ineficiente,Centro
697,True,16,Casa,10,Ineficiente,Centro
481,True,8,Casa,9,Ineficiente,Centro
441,False,14,Departamento,4,Moderado,Norte
438,False,10,Casa,2,Eficiente,Norte
688,True,17,Casa,11,Ineficiente,Centro
619,True,19,Casa,4,Ineficiente,Centro
346,False,8,Departamento,9,Ineficiente,Centro
424,True,7,Departamento,12,Ineficiente,Centro
360,False,13,Departamento,4,Moderado,Centro
392,True,6,Departamento,6,Ineficiente,Norte
598,True,16,Casa,3,Ineficiente,Centro
545,False,17,Casa,2,Moderado,Centro
488,True,11,Departamento,12,Ineficiente,Centro
572,True,15,Casa,11,Ineficiente,Centro
799,True,24,Casa,6,Ineficiente,Norte
739,True,24,Casa,6,Ineficiente,Centro
535,False,11,Casa,7,Moderado,Sur
575,True,19,Casa,3,Moderado,Centro
376,False,8,Departamento,10,Ineficiente,Centro
547,False,16,Casa,3,Moderado,Sur
616,False,21,Casa,3,Moderado,Centro
672,False,21,Casa,6,Ineficiente,Centro
527,True,13,Departamento,10,Ineficiente,Norte
452,False,9,Casa,5,Moderado,Centro
502,True,14,Departamento,7,Ineficiente,Norte
436,True,10,Departamento,3,Ineficiente,Sur
524,True,14,Casa,5,Ineficiente,Centro
452,True,9,Departamento,10,Ineficiente,Centro
364,True,9,Departamento,3,Ineficiente,Centro
270,True,5,Departamento,2,Ineficiente,Centro
303,True,6,Departamento,5,Ineficiente,Centro
599,True,15,Casa,5,Ineficiente,Sur
589,True,15,Casa,2,Moderado,Sur
611,False,18,Casa,5,Moderado,Centro
752,True,22,Casa,4,Ineficiente,Sur
304,True,9,Departamento,3,Moderado,Centro
690,True,19,Casa,11,Ineficiente,Centro
344,True,6,Departamento,5,Ineficiente,Centro
499,True,13,Departamento,9,Ineficiente,Centro
412,True,9,Departamento,8,Ineficiente,Norte
346,True,7,Departamento,10,Ineficiente,Centro
715,True,21,Casa,9,Ineficiente,Centro
492,True,15,Casa,2,Moderado,Centro
394,False,9,Casa,3,Eficiente,Centro
600,True,11,Casa,3,Moderado,Sur
502,False,13,Casa,9,Moderado,Centro
435,False,10,Casa,5,Moderado,Centro
553,True,12,Departamento,10,Ineficiente,Norte
618,False,18,Casa,3,Moderado,Norte
562,False,17,Casa,5,Moderado,Centro
192,False,4,Departamento,2,Eficiente,Centro
642,True,21,Casa,4,Moderado,Centro
650,True,16,Casa,7,Ineficiente,Norte
469,True,11,Departamento,10,Ineficiente,Centro
460,True,8,Departamento,12,Ineficiente,Centro
180,False,4,Departamento,2,Eficiente,Centro
613,False,17,Casa,6,Moderado,Norte
323,True,7,Departamento,3,Moderado,Norte
381,False,10,Departamento,8,Moderado,Centro
553,False,13,Casa,5,Moderado,Norte
526,True,13,Departamento,6,Ineficiente,Sur
385,True,9,Departamento,9,Ineficiente,Centro
702,True,21,Casa,3,Ineficiente,Norte
631,False,20,Casa,4,Moderado,Norte
359,False,5,Departamento,12,Ineficiente,Centro
468,True,12,Departamento,6,Ineficiente,Norte
813,True,23,Casa,11,Ineficiente,Sur
304,False,5,Departamento,5,Moderado,Sur
679,False,22,Casa,6,Moderado,Centro
443,True,8,Casa,4,Ineficiente,Centro
554,True,9,Casa,10,Ineficiente,Norte
355,False,9,Departamento,9,Ineficiente,Centro
384,True,10,Departamento,7,Ineficiente,Centro
637,True,21,Casa,2,Moderado,Centro
526,False,16,Casa,5,Moderado,Centro
635,True,15,Casa,8,Ineficiente,Centro
281,False,4,Departamento,11,Ineficiente,Centro
386,True,7,Departamento,6,Ineficiente,Norte
440,True,13,Departamento,5,Ineficiente,Centro
360,True,4,Departamento,10,Ineficiente,Centro
412,True,4,Departamento,9,Ineficiente,Sur
782,True,24,Casa,4,Ineficiente,Norte
706,False,23,Casa,7,Moderado,Centro
674,True,22,Casa,5,Moderado,Centro
389,False,10,Departamento,8,Moderado,Norte
255,True,6,Departamento,2,Moderado,Centro
485,True,11,Casa,2,Moderado,Centro
524,True,13,Departamento,7,Ineficiente,Sur
717,False,18,Casa,11,Ineficiente,Norte
612,True,11,Casa,12,Ineficiente,Centro
330,True,6,Departamento,8,Ineficiente,Centro
460,False,10,Departamento,10,Ineficiente,Sur
312,True,4,Departamento,8,Ineficiente,Centro
578,True,9,Casa,10,Ineficiente,Sur
711,True,16,Casa,11,Ineficiente,Sur
492,True,11,Departamento,10,Ineficiente,Centro
828,True,23,Casa,9,Ineficiente,Sur
770,False,23,Casa,8,Moderado,Sur
361,False,13,Departamento,4,Moderado,Centro
648,False,16,Casa,12,Ineficiente,Centro
419,True,14,Departamento,4,Ineficiente,Centro
345,False,5,Departamento,12,Ineficiente,Centro
675,True,17,Casa,6,Ineficiente,Norte
510,True,10,Casa,8,Ineficiente,Centro
482,True,11,Departamento,11,Ineficiente,Centro
452,False,14,Departamento,8,Moderado,Centro
280,True,4,Departamento,2,Moderado,Norte
385,True,4,Departamento,9,Ineficiente,Sur
233,False,6,Departamento,2,Moderado,Centro
440,True,6,Departamento,12,Ineficiente,Norte
702,True,22,Casa,5,Ineficiente,Centro
613,True,20,Casa,3,Moderado,Centro
580,False,14,Casa,6,Moderado,Sur
645,True,15,Casa,7,Moderado,Norte
613,True,17,Casa,5,Moderado,Centro
775,False,24,Casa,5,Moderado,Sur
406,True,5,Departamento,8,Ineficiente,Sur
727,True,20,Casa,12,Ineficiente,Centro
615,False,20,Casa,5,Moderado,Centro
727,True,23,Casa,3,Ineficiente,Norte
592,True,16,Casa,5,Ineficiente,Centro
646,True,17,Casa,8,Ineficiente,Centro
558,True,13,Casa,2,Moderado,Norte
540,False,12,Casa,5,Moderado,Sur
407,True,6,Departamento,7,Ineficiente,Norte
439,True,10,Departamento,9,Ineficiente,Centro
391,False,8,Departamento,9,Moderado,Sur
401,True,6,Departamento,10,Ineficiente,Norte
662,True,15,Casa,6,Ineficiente,Sur
290,True,5,Departamento,3,Moderado,Sur
339,True,10,Departamento,4,Moderado,Centro
591,True,15,Casa,3,Moderado,Norte
450,True,9,Departamento,10,Ineficiente,Centro
631,True,15,Casa,7,Ineficiente,Centro
418,False,10,Departamento,12,Ineficiente,Centro
312,False,9,Departamento,2,Eficiente,Centro
516,True,9,Casa,4,Moderado,Sur
494,True,14,Departamento,8,Ineficiente,Norte
384,True,8,Departamento,8,Ineficiente,Centro
349,True,6,Departamento,6,Ineficiente,Norte
648,False,21,Casa,4,Moderado,Centro
453,False,11,Departamento,8,Moderado,Sur
645,True,20,Casa,6,Ineficiente,Centro
763,True,24,Casa,7,Ineficiente,Norte
688,True,22,Casa,4,Ineficiente,Centro
240,True,4,Departamento,7,Moderado,Centro
309,False,7,Departamento,8,Moderado,Centro
339,False,7,Departamento,9,Ineficiente,Centro
388,True,13,Departamento,3,Moderado,Centro
725,True,20,Casa,3,Moderado,Sur
580,True,9,Casa,7,Moderado,Sur
480,False,11,Casa,9,Moderado,Centro
684,False,20,Casa,6,Moderado,Sur
707,True,23,Casa,2,Moderado,Centro
577,False,13,Casa,12,Ineficiente,Centro
544,True,15,Casa,2,Moderado,Norte
787,True,23,Casa,11,Ineficiente,Centro
658,False,20,Casa,10,Moderado,Centro
570,True,11,Casa,5,Ineficiente,Norte
445,False,11,Departamento,11,Ineficiente,Centro
359,True,11,Departamento,2,Moderado,Centro
400,True,6,Departamento,12,Ineficiente,Centro
590,True,15,Casa,9,Ineficiente,Centro
718,True,22,Casa,3,Ineficiente,Sur
493,True,13,Departamento,3,Ineficiente,Norte
702,True,24,Casa,2,Moderado,Centro
454,True,9,Casa,2,Moderado,Centro
604,True,13,Casa,10,Ineficiente,Centro
472,False,12,Casa,2,Moderado,Centro
751,True,24,Casa,7,Ineficiente,Norte
513,False,9,Casa,8,Moderado,Sur
462,True,12,Departamento,5,Ineficiente,Centro
706,True,17,Casa,6,Ineficiente,Sur
572,True,13,Casa,5,Ineficiente,Centro
402,True,11,Departamento,5,Ineficiente,Centro
855,True,24,Casa,11,Ineficiente,Sur
603,True,20,Casa,2,Moderado,Centro
327,True,7,Departamento,7,Ineficiente,Centro
658,False,17,Casa,11,Ineficiente,Centro
611,True,9,Casa,11,Ineficiente,Sur
456,False,9,Casa,8,Moderado,Centro
605,True,14,Casa,8,Ineficiente,Centro
585,False,13,Casa,9,Moderado,Norte
505,True,10,Departamento,8,Ineficiente,Sur
689,False,19,Casa,7,Moderado,Norte
686,True,20,Casa,9,Ineficiente,Centro
641,True,19,Casa,4,Ineficiente,Centro
611,True,16,Casa,10,Ineficiente,Centro
430,True,13,Departamento,4,Ineficiente,Centro
747,False,24,Casa,5,Moderado,Norte
569,False,15,Casa,11,Moderado,Centro
525,False,14,Casa,7,Moderado,Centro
701,True,16,Casa,9,Ineficiente,Sur
599,False,17,Casa,4,Moderado,Norte
456,True,7,Departamento,11,Ineficiente,Sur
695,True,22,Casa,7,Ineficiente,Centro
726,False,22,Casa,6,Eficiente,Sur
473,True,11,Casa,6,Ineficiente,Centro
445,True,13,Departamento,6,Ineficiente,Centro
557,True,8,Casa,10,Ineficiente,Sur
369,True,4,Departamento,8,Ineficiente,Sur
341,True,5,Departamento,10,Ineficiente,Centro
299,True,4,Departamento,10,Ineficiente,Centro
706,False,24,Casa,7,Moderado,Centro
559,False,14,Casa,7,Moderado,Centro
443,False,14,Departamento,5,Ineficiente,Centro
421,True,6,Departamento,9,Ineficiente,Centro
400,False,9,Departamento,3,Moderado,Sur
660,False,21,Casa,6,Moderado,Norte
456,True,11,Casa,2,Moderado,Centro
632,True,12,Casa,11,Ineficiente,Norte
250,True,4,Departamento,3,Ineficiente,Centro
454,True,8,Casa,2,Moderado,Norte
623,True,13,Casa,7,Ineficiente,Centro
333,True,10,Departamento,3,Moderado,Centro
509,True,9,Casa,5,Ineficiente,Sur
438,True,10,Departamento,6,Ineficiente,Centro
613,True,16,Casa,8,Ineficiente,Centro
737,False,22,Casa,11,Ineficiente,Centro
669,False,20,Casa,2,Eficiente,Sur
517,True,12,Departamento,12,Ineficiente,Centro
537,True,12,Casa,6,Ineficiente,Centro
490,True,9,Casa,5,Ineficiente,Centro
386,True,6,Departamento,8,Ineficiente,Sur
710,True,17,Casa,11,Ineficiente,Norte
669,False,20,Casa,8,Moderado,Centro
703,True,19,Casa,9,Ineficiente,Sur
457,False,9,Casa,5,Moderado,Centro
419,False,14,Departamento,5,Moderado,Centro
758,True,21,Casa,11,Ineficiente,Centro
582,True,17,Casa,6,Ineficiente,Centro
554,True,15,Casa,6,Moderado,Centro
477,True,11,Departamento,12,Ineficiente,Centro
673,True,20,Casa,4,Ineficiente,Centro
490,False,15,Casa,6,Moderado,Centro
729,False,21,Casa,6,Moderado,Sur
482,False,8,Casa,9,Moderado,Norte
695,True,20,Casa,8,Ineficiente,Centro
629,True,15,Casa,9,Ineficiente,Centro
421,True,11,Departamento,6,Ineficiente,Centro
731,True,20,Casa,12,Ineficiente,Centro
286,True,5,Departamento,3,Ineficiente,Centro
453,True,11,Departamento,9,Ineficiente,Sur
569,True,12,Casa,10,Ineficiente,Centro
533,False,13,Casa,3,Eficiente,Sur
545,False,15,Casa,2,Eficiente,Sur
367,True,8,Departamento,7,Ineficiente,Norte
644,False,21,Casa,4,Moderado,Centro
693,True,22,Casa,2,Moderado,Sur
693,True,17,Casa,7,Ineficiente,Sur
323,False,4,Departamento,9,Ineficiente,Norte
413,True,6,Departamento,10,Ineficiente,Norte
605,False,14,Casa,7,Ineficiente,Norte
458,False,12,Departamento,7,Ineficiente,Sur
634,False,20,Casa,2,Eficiente,Norte
666,False,22,Casa,6,Moderado,Centro
376,True,6,Departamento,4,Ineficiente,Sur
649,True,13,Casa,8,Ineficiente,Norte
692,True,18,Casa,10,Ineficiente,Centro
678,True,15,Casa,12,Ineficiente,Centro
415,True,5,Departamento,7,Ineficiente,Sur
349,False,8,Departamento,6,Ineficiente,Centro
447,True,12,Departamento,8,Ineficiente,Centro
395,False,7,Departamento,12,Ineficiente,Centro
542,False,12,Casa,10,Ineficiente,Centro
564,True,10,Casa,6,Ineficiente,Norte
727,True,22,Casa,6,Ineficiente,Centro
761,True,21,Casa,11,Ineficiente,Centro
