region,tipo_inmueble,cantidad_equipos,horas_alto_consumo,uso_horario_pico,consumo_kwh,categoria
Centro,Casa,19,5,False,234,Eficiente
Centro,Casa,10,5,True,189,Moderado
Sur,Casa,17,2,False,254,Eficiente
Centro,Casa,21,3,True,297,Moderado
Centro,Casa,21,2,True,311,Ineficiente
Centro,Departamento,13,5,True,222,Ineficiente
Centro,Casa,8,5,False,189,Eficiente
Centro,Casa,8,2,False,173,Eficiente
Centro,Casa,9,5,True,210,Moderado
Centro,Casa,17,4,True,262,Moderado
Centro,Casa,11,6,False,234,Moderado
Centro,Casa,11,3,True,229,Moderado
Norte,Casa,20,6,True,318,Ineficiente
Centro,Casa,16,3,True,216,Moderado
Centro,Casa,14,5,False,237,Moderado
Norte,Casa,23,2,False,305,Moderado
Norte,Casa,10,2,True,212,Moderado
Sur,Casa,17,5,True,313,Ineficiente
Centro,Departamento,14,3,True,195,Moderado
Centro,Departamento,12,5,True,183,Ineficiente
Centro,Departamento,10,3,True,178,Moderado
Centro,Departamento,6,5,False,105,Eficiente
Sur,Departamento,14,5,False,263,Moderado
Centro,Casa,15,5,False,240,Moderado
Centro,Casa,16,2,False,219,Eficiente
Norte,Casa,22,3,True,333,Moderado
Centro,Casa,10,5,True,235,Ineficiente
Sur,Casa,11,6,True,257,Ineficiente
Centro,Casa,20,6,True,284,Moderado
Centro,Casa,19,2,True,222,Moderado
Norte,Casa,16,4,True,255,Moderado
Centro,Departamento,9,2,True,171,Moderado
Centro,Casa,14,4,True,246,Ineficiente
Centro,Casa,23,2,True,286,Ineficiente
Sur,Casa,12,6,True,285,Moderado
Norte,Casa,17,5,True,278,Ineficiente
Centro,Departamento,4,3,True,98,Moderado
Sur,Casa,14,5,False,244,Moderado
Centro,Casa,21,6,True,347,Ineficiente
Centro,Casa,18,3,False,237,Moderado
Centro,Casa,19,4,True,276,Ineficiente
Centro,Casa,9,4,True,218,Moderado
Norte,Casa,8,6,True,250,Ineficiente
Sur,Casa,17,3,True,294,Moderado
Centro,Casa,8,5,True,228,Ineficiente
Centro,Casa,13,6,False,216,Eficiente
Centro,Departamento,7,4,True,153,Moderado
Centro,Casa,24,6,True,313,Ineficiente
Centro,Departamento,10,5,True,195,Ineficiente
Centro,Casa,14,2,True,205,Moderado
Sur,Casa,24,2,False,322,Eficiente
Norte,Casa,10,5,False,226,Eficiente
Centro,Casa,23,3,True,321,Ineficiente
Centro,Casa,12,6,True,249,Ineficiente
Centro,Casa,8,5,True,187,Moderado
Centro,Casa,11,2,True,223,Eficiente
Norte,Departamento,7,4,True,188,Ineficiente
Centro,Casa,16,5,True,274,Ineficiente
Centro,Casa,15,5,True,250,Ineficiente
Centro,Casa,15,5,True,251,Ineficiente
Centro,Casa,12,2,True,238,Moderado
Centro,Casa,19,2,True,268,Moderado
Centro,Casa,8,5,True,186,Moderado
Centro,Casa,22,5,True,295,Moderado
Centro,Casa,13,3,True,260,Ineficiente
Centro,Casa,17,4,True,237,Moderado
Centro,Casa,21,6,True,328,Ineficiente
Centro,Departamento,4,6,True,143,Ineficiente
Norte,Departamento,10,6,False,153,Eficiente
Norte,Casa,19,2,True,303,Ineficiente
Norte,Casa,19,2,False,248,Eficiente
Centro,Casa,22,3,True,295,Moderado
Norte,Casa,14,2,False,191,Eficiente
Sur,Casa,11,5,True,293,Ineficiente
Centro,Casa,16,4,False,226,Eficiente
Norte,Casa,23,4,False,288,Eficiente
Centro,Casa,20,4,True,288,Ineficiente
Sur,Casa,11,4,True,279,Moderado
Centro,Departamento,14,6,True,209,Ineficiente
Centro,Casa,22,6,False,301,Moderado
Centro,Casa,22,5,True,303,Ineficiente
Centro,Departamento,4,3,True,129,Moderado
Centro,Departamento,5,2,True,113,Moderado
Centro,Casa,15,2,True,261,Moderado
Centro,Casa,24,6,True,336,Ineficiente
Centro,Casa,24,4,True,323,Moderado
Centro,Departamento,4,5,True,159,Ineficiente
Centro,Departamento,11,3,True,156,Ineficiente
Centro,Casa,9,6,False,194,Moderado
Norte,Casa,9,5,False,230,Moderado
Centro,Casa,17,5,True,268,Ineficiente
Centro,Casa,10,6,False,202,Moderado
Sur,Casa,15,5,True,297,Moderado
Centro,Departamento,13,4,True,205,Ineficiente
Centro,Casa,19,5,False,219,Eficiente
Centro,Departamento,13,3,False,168,Moderado
Norte,Departamento,10,5,False,182,Moderado
Norte,Casa,23,2,True,323,Moderado
Centro,Casa,21,5,True,329,Ineficiente
Centro,Casa,10,6,True,213,Ineficiente
Centro,Casa,13,2,True,258,Moderado
Centro,Casa,24,6,True,315,Ineficiente
Norte,Casa,21,3,True,280,Moderado
Centro,Casa,21,4,True,322,Moderado
Centro,Casa,20,3,True,301,Ineficiente
Centro,Casa,10,2,True,207,Moderado
Centro,Casa,20,4,True,273,Moderado
Centro,Casa,9,5,True,208,Moderado
Centro,Casa,16,2,True,252,Moderado
Centro,Casa,20,4,True,312,Ineficiente
Centro,Casa,15,6,False,208,Eficiente
Centro,Casa,23,4,True,301,Moderado
Norte,Casa,10,6,False,214,Moderado
Centro,Casa,20,6,True,285,Ineficiente
Centro,Casa,11,4,True,209,Moderado
Centro,Departamento,9,3,True,195,Ineficiente
Centro,Casa,22,3,True,277,Moderado
Norte,Casa,24,6,True,345,Ineficiente
Centro,Casa,17,2,True,230,Moderado
Centro,Casa,8,4,True,218,Ineficiente
Centro,Casa,13,2,True,216,Moderado
Centro,Casa,10,3,False,140,Eficiente
Centro,Casa,14,2,True,252,Moderado
Centro,Casa,20,5,True,278,Ineficiente
Norte,Casa,20,5,False,311,Moderado
Centro,Casa,24,3,False,304,Eficiente
Centro,Casa,8,2,False,163,Eficiente
Centro,Departamento,7,4,True,161,Moderado
Centro,Casa,10,3,False,186,Eficiente
Centro,Casa,21,5,False,243,Eficiente
Centro,Casa,8,3,True,224,Ineficiente
Centro,Casa,23,2,True,290,Moderado
Norte,Casa,17,2,False,249,Eficiente
Centro,Casa,20,2,False,250,Moderado
Centro,Casa,11,6,True,227,Ineficiente
Centro,Casa,16,2,True,259,Moderado
Centro,Casa,21,5,False,270,Eficiente
Centro,Casa,11,5,True,216,Moderado
Sur,Departamento,13,6,True,237,Ineficiente
Centro,Casa,15,5,False,263,Moderado
Sur,Casa,10,5,False,236,Eficiente
Sur,Casa,14,3,False,285,Moderado
Norte,Casa,17,2,True,254,Eficiente
Centro,Casa,10,3,True,197,Moderado
Centro,Casa,9,3,False,168,Eficiente
Centro,Casa,22,5,True,302,Ineficiente
Centro,Casa,16,4,False,217,Eficiente
Sur,Casa,22,2,True,326,Moderado
Centro,Casa,24,4,True,317,Ineficiente
Centro,Departamento,4,5,True,158,Ineficiente
Norte,Casa,22,6,True,302,Moderado
Centro,Casa,19,3,True,291,Moderado
Centro,Casa,15,5,True,269,Moderado
Norte,Casa,9,5,True,213,Moderado
Centro,Casa,9,4,True,192,Moderado
Norte,Casa,12,6,False,241,Moderado
Centro,Casa,8,3,True,183,Moderado
Centro,Casa,11,6,False,234,Moderado
Centro,Casa,13,6,True,245,Ineficiente
Centro,Casa,20,6,True,270,Moderado
Centro,Casa,18,2,True,238,Moderado
Norte,Casa,20,6,False,260,Eficiente
Norte,Casa,15,5,True,272,Moderado
Centro,Casa,14,2,True,231,Moderado
Centro,Departamento,4,2,True,133,Moderado
Centro,Departamento,8,6,False,171,Moderado
Centro,Departamento,12,5,False,169,Moderado
Centro,Casa,14,3,True,263,Ineficiente
Centro,Casa,23,6,True,301,Moderado
Norte,Casa,22,2,False,254,Eficiente
Centro,Casa,9,3,True,218,Ineficiente
Sur,Casa,23,3,True,355,Ineficiente
Centro,Departamento,5,2,True,135,Ineficiente
Centro,Departamento,5,3,False,123,Eficiente
Centro,Casa,10,5,False,148,Eficiente
Centro,Casa,11,5,True,217,Moderado
Centro,Casa,19,6,True,310,Ineficiente
Norte,Departamento,5,6,False,139,Eficiente
Norte,Departamento,12,3,True,217,Moderado
Centro,Casa,13,2,True,278,Moderado
Sur,Casa,17,5,True,329,Moderado
Centro,Departamento,5,4,False,107,Eficiente
Norte,Casa,13,6,True,230,Moderado
Centro,Casa,13,5,False,230,Moderado
Centro,Departamento,11,3,True,136,Moderado
Centro,Casa,11,5,True,211,Ineficiente
Centro,Casa,23,5,True,296,Moderado
Centro,Casa,15,3,False,217,Eficiente
Norte,Casa,14,6,True,278,Ineficiente
Centro,Departamento,6,6,True,139,Ineficiente
Centro,Casa,20,4,True,306,Ineficiente
Centro,Departamento,5,4,False,143,Moderado
Centro,Casa,9,6,False,188,Moderado
Centro,Casa,17,6,True,295,Ineficiente
Norte,Casa,20,6,True,301,Moderado
Centro,Casa,18,6,True,260,Moderado
Centro,Casa,20,5,True,311,Ineficiente
Centro,Casa,12,4,False,209,Eficiente
Centro,Casa,10,3,True,217,Ineficiente
Centro,Casa,20,2,True,311,Ineficiente
Centro,Casa,12,3,True,237,Moderado
Centro,Casa,19,2,True,316,Ineficiente
Norte,Casa,21,5,True,318,Moderado
Centro,Casa,13,4,True,266,Ineficiente
Centro,Casa,16,2,False,220,Eficiente
Centro,Casa,24,6,True,299,Ineficiente
Centro,Casa,15,5,True,271,Moderado
Centro,Casa,20,2,True,274,Moderado
Centro,Departamento,11,6,False,208,Ineficiente
Centro,Casa,24,5,True,329,Ineficiente
Norte,Casa,10,2,True,244,Moderado
Centro,Casa,13,6,True,214,Moderado
Centro,Casa,21,4,True,306,Ineficiente
Centro,Casa,22,5,False,277,Eficiente
Norte,Casa,21,2,False,261,Eficiente
Centro,Casa,18,6,False,284,Moderado
Norte,Departamento,6,4,True,141,Moderado
Sur,Casa,16,6,True,314,Ineficiente
Centro,Casa,13,4,True,223,Moderado
Centro,Casa,22,2,True,294,Moderado
Centro,Casa,19,6,True,282,Moderado
Centro,Casa,13,6,False,217,Moderado
Centro,Casa,8,3,True,197,Ineficiente
Centro,Casa,23,5,True,291,Moderado
Centro,Departamento,10,6,True,205,Ineficiente
Centro,Casa,9,4,True,221,Ineficiente
Sur,Departamento,8,5,True,186,Moderado
Centro,Casa,10,2,True,233,Moderado
Centro,Casa,10,5,False,210,Eficiente
Centro,Casa,12,3,False,201,Moderado
Centro,Departamento,9,2,True,129,Moderado
Centro,Casa,24,6,True,310,Moderado
Centro,Casa,13,2,True,188,Eficiente
Centro,Casa,8,2,False,169,Eficiente
Sur,Casa,14,3,False,269,Moderado
Centro,Casa,22,4,True,284,Moderado
Centro,Casa,14,2,False,208,Eficiente
Norte,Casa,18,4,True,310,Moderado
Centro,Casa,21,5,False,259,Eficiente
Centro,Casa,20,3,True,291,Moderado
Centro,Casa,16,6,True,309,Ineficiente
Norte,Casa,16,2,False,256,Eficiente
Centro,Departamento,14,4,True,182,Moderado
Centro,Casa,19,2,False,242,Eficiente
Centro,Casa,17,3,True,273,Ineficiente
Centro,Casa,13,6,True,255,Ineficiente
Centro,Casa,9,5,False,166,Eficiente
Centro,Casa,16,5,True,270,Ineficiente
Norte,Departamento,9,4,True,183,Ineficiente
Centro,Casa,9,5,True,203,Ineficiente
Centro,Casa,22,4,False,285,Moderado
Norte,Casa,24,6,False,353,Moderado
Centro,Casa,23,2,True,281,Moderado
Centro,Casa,15,3,True,254,Moderado
Centro,Departamento,11,6,True,190,Ineficiente
Centro,Casa,17,6,True,286,Ineficiente
Centro,Casa,17,5,False,246,Eficiente
Centro,Casa,16,5,False,225,Moderado
Centro,Casa,8,3,True,183,Moderado
Norte,Casa,11,2,True,241,Moderado
Centro,Casa,10,6,False,202,Eficiente
Centro,Casa,17,5,True,281,Ineficiente
Centro,Casa,19,6,False,231,Eficiente
Centro,Casa,13,2,True,247,Moderado
Centro,Departamento,7,4,False,157,Eficiente
Centro,Casa,17,2,True,257,Moderado
Centro,Casa,9,6,False,206,Moderado
Centro,Casa,16,6,True,286,Ineficiente
Centro,Casa,17,3,True,255,Moderado
Centro,Casa,9,6,True,222,Ineficiente
Centro,Casa,15,5,False,239,Moderado
Centro,Casa,24,3,True,297,Ineficiente
Centro,Casa,24,6,False,300,Moderado
Centro,Casa,11,2,False,146,Eficiente
Centro,Casa,19,6,True,275,Ineficiente
Centro,Departamento,8,2,False,155,Eficiente
Sur,Casa,16,2,False,269,Eficiente
Centro,Casa,21,6,True,286,Ineficiente
Centro,Casa,21,2,True,257,Moderado
Norte,Casa,24,4,False,358,Moderado
Centro,Casa,9,3,False,163,Eficiente
Norte,Departamento,14,6,False,198,Moderado
Sur,Departamento,10,4,False,201,Eficiente
Centro,Casa,14,2,True,216,Moderado
Centro,Departamento,9,2,False,140,Eficiente
Centro,Departamento,9,3,True,163,Moderado
Centro,Departamento,5,4,True,116,Moderado
Centro,Departamento,6,4,True,148,Ineficiente
Centro,Casa,15,6,True,266,Ineficiente
Sur,Casa,15,2,True,258,Eficiente
Centro,Casa,18,5,True,286,Ineficiente
Sur,Casa,22,6,True,362,Moderado
Centro,Departamento,9,6,True,157,Ineficiente
Centro,Casa,19,6,False,272,Moderado
Centro,Casa,22,3,True,298,Ineficiente
Centro,Departamento,13,3,True,184,Moderado
Norte,Departamento,9,6,False,167,Moderado
Centro,Departamento,7,5,True,166,Ineficiente
Centro,Casa,21,4,True,280,Ineficiente
Centro,Casa,15,4,False,236,Moderado
Centro,Casa,9,2,True,181,Moderado
Sur,Casa,11,4,True,247,Moderado
Centro,Casa,13,4,True,210,Moderado
Centro,Casa,10,5,False,160,Eficiente
Norte,Casa,10,4,False,213,Eficiente
Norte,Casa,18,5,True,256,Moderado
Centro,Casa,17,3,False,240,Moderado
Centro,Casa,19,5,False,256,Eficiente
Centro,Casa,21,3,True,324,Moderado
Norte,Casa,16,5,True,294,Ineficiente
Centro,Casa,22,6,False,294,Moderado
Centro,Casa,10,3,True,196,Eficiente
Centro,Casa,18,3,True,254,Moderado
Norte,Casa,17,4,True,275,Moderado
Norte,Departamento,7,3,True,168,Moderado
Centro,Casa,20,5,True,278,Ineficiente
Norte,Casa,13,6,True,277,Ineficiente
Sur,Casa,20,6,True,327,Ineficiente
Centro,Departamento,9,4,False,165,Moderado
Norte,Casa,21,5,True,300,Moderado
Centro,Casa,20,5,True,304,Ineficiente
Centro,Departamento,5,2,False,143,Moderado
Norte,Casa,15,3,False,275,Eficiente
Centro,Casa,23,4,True,288,Ineficiente
Sur,Casa,20,6,True,358,Ineficiente
Centro,Casa,22,2,True,244,Moderado
Centro,Casa,8,5,False,149,Eficiente
Norte,Casa,9,3,True,235,Ineficiente
Centro,Departamento,9,6,True,186,Ineficiente
Centro,Departamento,10,2,False,152,Moderado
Centro,Casa,21,5,True,287,Moderado
Centro,Casa,16,6,False,219,Moderado
Centro,Casa,15,6,False,198,Eficiente
Centro,Departamento,4,5,True,120,Ineficiente
Centro,Departamento,7,5,True,172,Ineficiente
Centro,Casa,17,4,True,281,Ineficiente
Centro,Departamento,4,6,False,123,Moderado
Centro,Casa,13,5,False,219,Moderado
Norte,Casa,24,2,False,331,Moderado
Centro,Casa,23,3,True,329,Ineficiente
Centro,Casa,22,4,False,292,Eficiente
Norte,Casa,21,5,True,340,Ineficiente
Centro,Casa,11,3,True,223,Moderado
Centro,Casa,11,4,True,231,Moderado
Sur,Departamento,13,6,False,205,Eficiente
Norte,Casa,18,3,False,268,Eficiente
Centro,Casa,11,4,True,209,Moderado
Centro,Casa,23,5,False,310,Moderado
Sur,Casa,11,5,True,279,Ineficiente
Centro,Casa,8,4,True,192,Moderado
Sur,Casa,9,6,True,272,Ineficiente
Sur,Casa,16,4,False,294,Moderado
Centro,Casa,20,2,True,257,Moderado
Centro,Casa,23,4,True,300,Ineficiente
Sur,Casa,23,4,False,301,Eficiente
Centro,Casa,17,5,False,243,Moderado
Centro,Casa,16,6,False,268,Moderado
Centro,Casa,18,4,True,271,Ineficiente
Centro,Departamento,5,3,False,121,Eficiente
Norte,Casa,17,5,True,278,Ineficiente
Centro,Casa,10,5,True,237,Moderado
Centro,Casa,13,4,True,234,Moderado
Centro,Casa,10,3,False,200,Moderado
Centro,Casa,16,4,True,274,Ineficiente
Centro,Departamento,4,3,True,106,Moderado
Centro,Departamento,6,5,True,138,Moderado
Norte,Departamento,6,3,True,153,Moderado
Centro,Casa,22,4,True,334,Ineficiente
Centro,Casa,20,2,True,302,Moderado
Sur,Casa,14,2,False,250,Eficiente
Norte,Casa,15,3,True,319,Ineficiente
Centro,Casa,17,4,False,212,Eficiente
Sur,Casa,24,6,False,333,Eficiente
Sur,Departamento,5,2,False,168,Eficiente
Centro,Casa,20,5,True,290,Ineficiente
Centro,Casa,20,4,False,243,Eficiente
Norte,Casa,23,4,True,333,Moderado
Centro,Casa,16,2,True,300,Ineficiente
Centro,Casa,17,6,False,232,Moderado
Centro,Casa,13,5,False,201,Eficiente
Centro,Casa,12,6,True,217,Moderado
Norte,Casa,9,5,True,224,Moderado
Centro,Departamento,10,2,False,161,Moderado
Sur,Departamento,8,4,False,207,Eficiente
Centro,Casa,13,5,True,215,Moderado
Sur,Casa,15,4,True,302,Ineficiente
Sur,Departamento,5,3,True,190,Moderado
Centro,Departamento,10,3,False,131,Eficiente
Centro,Casa,15,2,True,254,Moderado
Centro,Casa,19,2,False,250,Eficiente
Centro,Casa,15,2,False,236,Moderado
Centro,Departamento,10,3,False,100,Eficiente
Centro,Departamento,9,5,False,153,Moderado
Sur,Casa,9,6,True,274,Ineficiente
Centro,Departamento,14,2,True,213,Ineficiente
Centro,Casa,23,6,True,332,Ineficiente
Norte,Departamento,6,6,True,152,Moderado
Centro,Casa,21,3,True,315,Ineficiente
Sur,Departamento,11,5,True,241,Moderado
Centro,Casa,20,3,False,255,Eficiente
Centro,Casa,24,2,False,278,Eficiente
Centro,Casa,22,3,True,329,Moderado
Centro,Departamento,4,3,True,142,Ineficiente
Centro,Departamento,7,3,True,152,Moderado
Centro,Departamento,7,2,False,102,Eficiente
Centro,Departamento,13,2,True,181,Eficiente
Sur,Casa,20,3,False,277,Eficiente
Sur,Casa,9,3,False,182,Eficiente
Centro,Casa,11,6,False,211,Eficiente
Centro,Casa,20,5,False,229,Eficiente
Centro,Casa,23,6,False,278,Eficiente
Centro,Casa,13,5,False,209,Eficiente
Centro,Casa,15,5,True,225,Eficiente
Centro,Casa,23,3,True,321,Ineficiente
Centro,Casa,20,6,False,267,Moderado
Norte,Casa,11,5,True,201,Moderado
Centro,Departamento,11,5,True,203,Ineficiente
Centro,Casa,16,2,False,257,Moderado
Centro,Departamento,6,5,False,130,Eficiente
Centro,Casa,15,3,True,257,Ineficiente
Sur,Casa,22,4,True,345,Moderado
Norte,Casa,16,2,True,278,Moderado
Centro,Casa,24,4,True,302,Ineficiente
Centro,Casa,9,3,False,163,Eficiente
Centro,Casa,13,4,False,189,Eficiente
Centro,Casa,12,5,False,211,Eficiente
Norte,Casa,24,4,True,345,Moderado
Centro,Casa,9,6,True,230,Moderado
Centro,Casa,17,3,False,225,Eficiente
Centro,Casa,17,6,True,270,Ineficiente
Centro,Casa,13,4,True,232,Moderado
Centro,Departamento,11,6,False,156,Moderado
Centro,Casa,24,2,False,239,Eficiente
Centro,Casa,20,4,True,281,Moderado
Centro,Departamento,7,6,True,158,Ineficiente
Centro,Casa,17,5,True,268,Ineficiente
Centro,Casa,9,4,False,172,Eficiente
Centro,Casa,9,2,False,178,Eficiente
Centro,Casa,14,5,True,302,Ineficiente
Norte,Casa,13,4,True,271,Moderado
Sur,Departamento,10,5,False,185,Eficiente
Norte,Casa,19,4,True,293,Moderado
Centro,Casa,20,4,False,257,Eficiente
Centro,Casa,19,3,False,250,Eficiente
Centro,Casa,16,6,False,241,Moderado
Centro,Casa,17,4,False,229,Eficiente
Norte,Casa,24,2,True,312,Moderado
Centro,Casa,15,6,True,272,Ineficiente
Centro,Casa,14,3,False,207,Moderado
Centro,Casa,16,6,True,278,Moderado
Centro,Casa,17,6,True,269,Ineficiente
Centro,Departamento,7,4,True,117,Moderado
Centro,Casa,22,2,True,267,Moderado
Centro,Casa,22,4,True,266,Ineficiente
Centro,Casa,11,2,False,191,Eficiente
Centro,Casa,11,2,True,178,Moderado
Sur,Casa,8,5,True,236,Moderado
Centro,Casa,19,4,True,270,Moderado
Centro,Casa,9,3,True,198,Moderado
Centro,Departamento,4,6,False,135,Moderado
Centro,Casa,24,5,True,339,Ineficiente
Centro,Casa,14,3,True,223,Moderado
Centro,Departamento,14,4,True,202,Ineficiente
Centro,Departamento,6,2,False,103,Eficiente
Centro,Departamento,9,4,True,176,Moderado
Norte,Casa,21,4,True,310,Moderado
Centro,Casa,11,5,True,236,Ineficiente
Centro,Casa,12,3,True,201,Moderado
Centro,Casa,8,5,True,210,Moderado
Norte,Casa,8,3,False,162,Eficiente
Centro,Casa,13,5,True,225,Moderado
Centro,Departamento,10,6,False,162,Moderado
Centro,Casa,9,2,True,158,Moderado
Centro,Departamento,10,2,True,121,Moderado
Centro,Casa,16,2,False,198,Eficiente
Centro,Casa,22,6,True,290,Ineficiente
Centro,Casa,20,6,False,253,Eficiente
Centro,Casa,19,2,False,232,Eficiente
Centro,Casa,12,2,False,200,Eficiente
Centro,Casa,9,3,True,242,Ineficiente
Centro,Departamento,6,3,True,129,Moderado
Norte,Casa,17,4,True,291,Ineficiente
Centro,Casa,20,5,True,314,Ineficiente
Sur,Casa,19,3,True,334,Moderado
Centro,Casa,9,3,True,187,Moderado
Centro,Casa,22,3,True,311,Ineficiente
Centro,Casa,21,3,True,312,Moderado
Centro,Casa,17,6,False,279,Ineficiente
Centro,Casa,15,4,False,256,Moderado
Centro,Casa,22,3,True,271,Moderado
Centro,Casa,20,5,False,269,Eficiente
Centro,Casa,15,3,True,231,Moderado
Centro,Casa,21,6,True,275,Moderado
Centro,Casa,8,2,True,200,Ineficiente
Centro,Casa,20,2,False,254,Eficiente
Centro,Casa,15,4,True,253,Moderado
Centro,Departamento,11,2,True,162,Moderado
Centro,Casa,20,3,False,303,Moderado
Centro,Departamento,5,6,True,180,Ineficiente
Centro,Departamento,11,4,False,148,Eficiente
Centro,Casa,12,3,True,223,Moderado
Sur,Casa,13,2,False,250,Eficiente
Sur,Casa,15,5,False,290,Moderado
Norte,Casa,14,3,False,242,Eficiente
Centro,Casa,21,5,False,274,Eficiente
Sur,Casa,22,5,False,290,Eficiente
Sur,Casa,17,4,True,343,Ineficiente
Norte,Departamento,4,6,False,125,Eficiente
Norte,Casa,14,2,False,249,Eficiente
Centro,Casa,14,2,True,233,Ineficiente
Sur,Casa,18,3,False,306,Moderado
Centro,Casa,20,2,True,248,Moderado
Centro,Casa,22,4,True,286,Moderado
Centro,Departamento,6,2,True,134,Ineficiente
Norte,Casa,13,3,True,232,Eficiente
Centro,Casa,18,2,True,250,Moderado
Centro,Casa,15,6,True,285,Ineficiente
Centro,Departamento,5,5,True,156,Ineficiente
Centro,Casa,15,5,True,283,Ineficiente
Centro,Casa,15,5,False,231,Moderado
Centro,Casa,10,6,True,221,Moderado
Centro,Casa,12,4,True,202,Moderado
Norte,Casa,10,3,True,250,Moderado
Centro,Casa,22,6,True,305,Ineficiente
Centro,Casa,21,3,True,290,Moderado
Centro,Casa,22,4,True,287,Moderado
Centro,Departamento,10,6,False,216,Ineficiente
Centro,Casa,9,2,False,175,Eficiente
Centro,Casa,19,4,True,263,Moderado
Centro,Casa,23,5,True,287,Moderado
Centro,Casa,11,6,False,217,Moderado
Centro,Departamento,6,4,True,131,Moderado
Centro,Casa,21,4,True,282,Moderado
Centro,Casa,18,6,False,225,Eficiente
Centro,Casa,20,5,False,266,Eficiente
Centro,Casa,14,5,True,249,Ineficiente
Centro,Casa,17,4,True,301,Moderado
Norte,Casa,8,3,True,205,Moderado
Centro,Casa,11,4,True,178,Moderado
Centro,Departamento,9,6,False,148,Eficiente
Centro,Casa,9,6,True,244,Ineficiente
Centro,Casa,10,6,False,212,Moderado
Centro,Departamento,4,5,True,159,Ineficiente
Centro,Casa,15,2,True,249,Moderado
Centro,Casa,23,6,True,307,Ineficiente
Centro,Casa,13,6,True,223,Moderado
Centro,Casa,21,3,True,267,Moderado
Centro,Casa,10,3,False,172,Eficiente
Centro,Casa,23,4,False,293,Moderado
Centro,Departamento,4,4,False,106,Eficiente
Centro,Casa,19,4,False,217,Moderado
Centro,Casa,21,6,False,283,Moderado
Norte,Casa,16,3,True,296,Moderado
Centro,Casa,14,4,True,211,Moderado
Centro,Casa,21,3,False,272,Eficiente
Centro,Casa,12,6,True,196,Moderado
Centro,Departamento,4,6,True,125,Moderado
Centro,Casa,14,4,False,192,Eficiente
Centro,Casa,16,6,False,255,Moderado
Centro,Casa,11,6,True,265,Ineficiente
Sur,Casa,24,3,True,369,Ineficiente
Norte,Casa,19,2,True,308,Moderado
Centro,Casa,13,5,True,222,Ineficiente
Centro,Casa,15,4,True,261,Moderado
Norte,Casa,22,2,False,288,Eficiente
Centro,Casa,10,4,True,191,Moderado
Norte,Casa,9,2,True,239,Moderado
Centro,Casa,16,6,False,250,Moderado
Centro,Departamento,10,4,True,170,Moderado
Norte,Casa,11,2,False,223,Eficiente
Norte,Casa,9,5,True,235,Moderado
